"text_id","subject","text","ratingA1","ratingA2","ratingA3","labelA","ratingM1","ratingM2","ratingM3","ratingM4","ratingM5","labelM"
"u8NNXExuaSHcr4rSrI5D4Q","Giada","This was truly a disappointing dining experience with flavorless food. The four of us were looking forward to Giadas new restaurant because like most of the reviewers, Giada is so inviting on her food network show.  Starting with the miniature bread - no flavor, lack of salt but he 4 side spoons of kosher salt, red pepper flakes, and pesto sauce was a nice touch. The Caesar salad was swimming in sweet lemon capers - I ordered dressing in the side but the lettuce was over powered by capers. Orzo meatballs were flavorless and had more orzo than meat. No salt or garlic flavor. Marqarita pizza had limited, mostly dough and no flavor-thankfully I used red pepper flakes  to rescue. The chicken cacciatore for two( served on one plate and had to ask for a second plate) was fried chicken ( oops - bakes and flash fried ) had no flavor and a small bowel of tomatoes and peppers. Nothing traditional . The broccolini was inedible since it was drenched in lemon - could not taste the vegetable. The veal shank - was another breaded /fried fish with no flavor. We expected more from someone who boasts her Italian heritage . I don't think she knows how to cook","1","1","3","1","3","3","1","2","2","2"
"egvjp70Ww4g1QAhKP92bbQ","Green New American Vegetarian","As an on-again, off-again vegetarian, I really value culinary experiences that are so good, or so interesting, that I don't miss meat. Green doesn't quite meet (meat?) this standard: though they make some of the best meatless meat dishes in town, I still catch myself thinking, ""This would be even better if it was made of beef and bacon."" Their imitation beef and chicken are impressively like the real things, but that's the fundamental problem (in my humble opinion) with this style of vegetarian cuisine: no matter how good you make it, ""like the real thing"" is never gonna beat the real thing. Their veggie burgers are tasty, but burgers are tastier. Soynamis are pretty good, but milkshakes will always be better. I know that New American is their thing, but I think Green would be even better if they took a little more inspiration from traditions like Indian and Middle Eastern, which have done spectacular things without meat for thousands of years.

None of this, of course, means I won't continue to eat here pretty frequently. I love their egglessrolls, poboys (both Original and Argentine... especially the Argentine with extra chimichurri sauce). Their thyme fries are pretty good, but I don't really taste the thyme. I've gotten a couple bowls, which have been good but a little sparse on the mock meat. A cheap and delicious option is to get a side of lo mein with some mock beef.","3","2","3","3","3","3","1","2","1","2"
"zdWQtnrWzGZGXW4qolAtjQ","Bonefish Grill","I love fish, but my husband is a vegetarian.  This place is very hard for us to enjoy together.  There are no vegetarian entrees other than a plain salad.  There are a few vegetarian side dishes, but if you order them on their own, the restaurant charges you much more than if they were a side dish to a meal, yet the serving size is the same.  We would gladly pay more for an entrée size of one of the appetizers.  But being charged extra when no other vegetarian entree's are offered, is insulting.  My meals there have been good for the most part.  Although the last time I went I had a tuna steak that was way overdone which made it dry and tough.  I really liked their crab chowder though.  Unfortunately, I probably will not go back again unless they add a few vegetarian dishes to the menu as I usually dine with my husband.","2","2","2","2","3","2","3","2","2","3"
"ZkEBqstj-ACQPVu1PzmHRg","Sitara","This place is the most overrated restaurant in Urbana. I was told that it was ""the best Indian restaurant"" in champaign-urbana so I waited close to an hour to be seated and another hour to have my food served. We ordered chai which arrived lukewarm and watered-down. When we told the waiter that the tea was not hot, he casually glanced out the window and said ""Well its too cold outside to make the tea hotter"". (Sassy, we laughed but still didn't get hot tea)

The food is below average and over priced. Service is bad and as slow as it can be. I'm pretty sure my table was forgotten multiple times. Sitara survives on its reputation that it probably once had but does not deserve anymore. Ambar India (on Wright Street) is a better option.","2","2","2","2","2","2","2","3","2","2"
"q8dgKSX2H6hHPu62k1DjBg","Rollin Smoke Barbeque","Great food for great prices!! We're from Los Angeles and were looking around for some good bbq before our hotel check-in time and found this little place behind the strip on here. It had great reviews so we decided to try it out. My husband ordered a 4 meat plate with 3 side for just $19.99! I've been to places that charge at least double (sometimes triple) for all that food. It's meant to feed 2 people or one very hungry person, like in my husband's case. I had a brisket sandwich for $7.99. I usually like bbq sauce to be sweet and tangy, and their sauce has a little kick of spice. I loved it!  Everything was delicious & we will definitely be back soon... maybe for a couple of sandwiches for the drive home!","2","2","3","3","2","2","3","3","1","2"
"c51VoXUeG0KdGGx-Ee51xw","Karens K-9 Care","I boarded my dog here overnight for a few nights while I was away. What drew me to this place was a free night for first timers, and the fact that the dogs don't sit in a kennel all by themselves during the day like other boarding facilities I've been to. He slept in a crate at night (like he's used to at home) and then played with all the other dogs from their daycare service in their large outdoor play area. I opted to not have him get a bath at the end of the week to save some money. That may have been a mistake because when I picked him up he smelled the worst I've ever experienced him smelling. I assume that was a product of all those days of playing with big slobbery dogs. Just by smell alone, I'm sure he had a lot of fun being here. It gave me peace of mind while I was away to know he was socializing and having fun.","3","3","2","3","3","3","2","2","2","3"
"_0zpVW6YeumcztzbPzc1nA","Number One Pho","In my continuing quest to once and for all find the cure for the common cold, here is yet another review of a pho restaurant in Cleveland.

Number One Pho hit all the marks of a good pho restaurant for me, and their menu also includes some other favorite Vietnamese entrees, like clay pot fish, which I love and will go back for.

On street parking was pretty ample on a Wednesday afternoon, on Superior right in front of the restaurant. it was well after lunch rush, around 2:30 and we were greeted and seated promptly. There is ample seating in a nice but not upscale dining room. We ordered drinks and a fried tofu appetizer. They came our quickly, the fried tofu was hot and crispy and a dipping sauce based in fish sauce was sweet and tangy, really good. There were cucumber and carrots with a slight pickle on them that were also good, very fresh and refreshing. The pho was very good also; the broth is always the star. This particular broth was good;not overly rich but importantly not overseasoned and not salty. Sometimes pho broth is overpowered with aromatics but this broth was more honest in the natural flavors. The meat and tripe was very good, the noodles plentiful and with basil, sprouts, peppers and lime the bowl was very good. The service was outstanding, though very attentive but not overbearing. We got the Tofu ($5), two big bowls of pho ($9 each) and one drink ($2) so lunch was $25 for two.","2","2","2","2","2","3","3","3","1","3"
"h8MtXPfTGZeC92flVZmDGA","Landry's Seafood House","I honestly cannot tell you what the regular menu looks like because I'm always here for happy hour! Who can resist costs of $4, $5, $6??! Happy Hour starts from 3-7pm daily at the bar. The later you come the harder it is to find a seat since it's only about 5 booths and a regular sized bar. They really should take some of the dinning room and turn it into a happy hour area!

The pomegranate martini is one of my favs. The spinach artichoke dip, crab balls and calamari are usually always ordered when I'm with a group of friends..and when my friends and I can spend less than 50 bucks as a group for food and drinks..we're usually pretty happy!

The bartenders and servers are pretty pleasant as well. All in all, a good happy hour spot.","2","2","3","3","2","3","2","2","3","3"
"1dCwguKPnwHUgrI2pzncdA","Sandbar Mexican Grill","Drinks are on the high side. I guess they figure they are close enough to Scottsdale to get away with that.

Nobody in our group of 8 had any rave reviews on any of the food - I didn't eat any of it, so can't say.

It's louder than it needs to be - and I worked in the concert industry for a long time - so trust me on that front.

The waitstaff and bartenders are all on the adorable-to-hot scale, and our waitress was very efficient; so there's that going for them, but I won't be headed back anytime soon.","1","1","1","1","3","2","3","3","3","3"
"2sfu7MvxXewhRD5rr24goA","Dollar","Mmm, Dollar, where to start. Maybe run as far as you can from it. Saving a few dollars is not worthy. This is by far the worst car rental I've ever tried. We reserved our car from Europe before leaving to Las Vegas. We payed for a compact car, that was one of the cheapest cars after the economy class cars. When we go there, we notice we were given an economy car. Well, ok. We decided to go back to the airport to let the staff know they had probably made a mistake. This was the worst part, as one of the employees was really rude with us. She said they barely have compacts so if we wanted we could wait there for hours but it was hardly possible we could get a car like the one we payed for (with a trunk for our suitcases). The only solution they provided to us was paying 400 extra dollars to get a normal size car with a trunk. Of course this was not an option as we had already paid almost 700 euros already, so we respectfully pointed it out, but the same employee screamed at us in front on everyone saying the car we had was the one we had paid for. We didn't wanna ruin our vacations so we continued with the same car. Last but not least, the car got a weird engine problem so we had to change it in Los Angeles. A nightmare. So please, if you're planning your vacations, stay away from these people. No money is worth the bad experience you'll live here.","2","2","3","3","1","3","2","3","3","3"
"_gnQu_MzmeEm2Fh4Ode_yg","Zoes Kitchen","On my last day of my vacay with the family, we decided to get take out from Zoe's kitchen. My brother and sister-in-law raved about it, so I figured it would be good. Truth be told, it was just ""meh"". Now, with that said, my parents absolutely loved their choice: the chicken shish kebab. I ordered same but with shrimp. I had chicken the day before and was eating hummus and veggies for lunch all week so those two choices, which would have been at the top of my list from their menu, were not as enticing to me at that point in my stay. The shrimp was dry and boring. Would never order this option again. I might try Zoe's again but I would definitely stay away from the shrimp and would probably opt for a lunch here rather than dinner.","2","2","1","1","3","2","2","2","2","2"
"v9gBt3uqUqUJQzl9TXMn6g","The Cosmopolitan of Las Vegas","I love you Cosmo.  For the hotel that you want to be and the hotel that you almost are!  I love you and I don't care what anyone thinks.  There is something so sexy about this place.  I have stayed here four times now, and tried out several different rooms, all of which were amazing.  I've dined at most of the restaurants (which are reviewed separately), but on the most recent occasion, I splurged on an amazing wraparound terrace suite for my friend's bachelorette party.  I say splurge, but really I got an amazing deal straight off of Cosmo's website.  If you can afford it, YES IT IS WORTH IT!  Just the balcony itself was out of this world and totally worth the extra $$ to upgrade the view.

There is something about the casino floor itself that I do not enjoy.  I think it is the low ceilings.  But since I am not a gambler, I am content to hang out at the Vespar bar or Chandelier both of which are ultra cool. When this place first opened in December of 2010, I knew it was only a matter of time before people grew tired of the latest offering.  Then I went here and realized that Cosmo's appeal is long-lasting.  With such unique bar and food offerings, free concerts at Book & Stage and free concerts and movies at the pool, this place is just as fun for locals as it is for out-of-towners.  I mean it.  I really do love you Cosmo.","2","2","2","2","3","2","1","2","3","2"
"4_OyAzfa1z1e_0sDBI0Gfw","Fast Fix Jewelry and Watch Repairs","Looking to get both of my watches serviced, I came upon this establishment thru google search. My very first impression of the business is their lack of upfront pricing. It wasn't a problem to ask what the services would cost, but to my horror I was not expecting the outrageous high pricing that was presented to me.  The sales consultant had very little sympathy to my plight and offered no options to me other than ""take it or leave it"".  All I needed was a simply resize, battery replacement, and band attachment. Since My only option was to resort to their demands, I wondered the mall waiting for my pick up. When I arrived their 6 minutes to closing, the same sales consultant explained to me thru his closed mall cage that they are closed. I asked him to elaborate why they would be closed 6 minutes before closing, he bantered that their shop closes 15 minutes before mall closing and that my watches were thrown into a time lock safe. I asked him why he didn't explain to me why they closed 15 minutes. He whimpered that he told me to back by 20 minutes. Which under my impression he said 30 minutes. He not only had my number to call me to inform me, but another sales consultant was in the back giggling.  It was clear to me that they were more concerned about their weekend than customer service. Since no where does it say the shop closes 15 minutes early. Reacting with frustrating on my part they simply did not care.  What ever happened to customer service.

Danoby","3","1","1","1","2","1","1","1","3","1"
"sdkJ2-Oy0_LO3Clw6J6mNQ","Chandler Small Animal Clinic","Just seeing the name of this joint again makes my blood boil.  Several years ago, my cat had a tooth pulled here.  They sent him home the same day, and he was FAR from ready to be released.  He bled all over the house, was still sedated and disoriented and apparently in pain, and had a wrap on his arm and over his front paw from where they had an IV in him during surgery.  They said nothing about when to remove it, so I left it on for the evening.  When I took it off, it had been wrapped so tightly that his paw had swollen up to mammoth proportions.  Un-be-freakin-lievable.

Search the web for reviews elsewhere of this place, and you'll find other horror stories, especially about boarding nightmares.  Oh yeah - the guy who runs the joint is a scientologist.  He used to have a blurb on the website about it, but it has since been pulled down.  But if you Google his name, you'll find his personal scientology page, including ramblings about how it has improved his life.  SCARY!!!!!

Avoid at all costs.  I'd take my pets to a witch doctor before I'd return to this dump.","1","3","1","1","2","3","2","2","3","3"
"RkNHU_-5S2WOjKVKrxcAIg","Sushi Guru","I was passing through town on my way to South Carolina for sports business, as usual and was craving sushi so I went to the Cowfish. There was a 2.5 hour wait, so I decided to go across the street and try Sushi Guru. I actually walked past the place because it is in the right corner of the building.

I was quickly seated seeing their was hardly nobody there at 2:30 on a Saturday afternoon. I asked the waitress the heat difference between the spicy tuna and extremely spicy tuna. She responded with ""It's hot."" I thought to myself, duh, but what would the heat level be compared to? Anyways I got the extremely spicy tuna, Philly, crunchy, and California rolls. The extremely spicy tuna was hot but not what I'd call extremely hot. The Cali roll was a Cali roll, and the Philly was a Philly, nothing special. The crunchy roll and rolled in potato chips and fried instead of tempura flakes. It had an interesting taste and was pleasing. They are a sushi bar that loves to pack the cucumber in their rolls which overpowers the flavor in your mouth.

The big negative is they don't have a fountain soda machine, They serve you cans. Don't know if they charged by can like Ru-San's because I only had one, and the waitress checked on me twice in the 30 minutes I was there. That's bad seeing the final 10 minutes I was there I was the only one there.

Overall Sushi Guru is O.K., and is a good backup plan if you wanted to go to the Cowfish and they have an eternal wait, and in need of a sushi fix.","3","1","3","3","3","3","2","3","3","3"
"dVcpoMrZNbHlmU9qu-eYsA","Rivertowne","Tailgating is essential for NFL games almost everywhere. You get there at 8 am and start indulging in awful behavior which may result in you hating yourself for a bit. Sometimes you may not have a crew to go with that day and it's just you and your buddy, if you don't find a group to tag along with, you're stuck with a lame tailgate session. Not here in Pittsburgh, they got Rivetowne.

Located right near Heinz Field this is the place go to before a game if you're not tailgating. It's not like near it and then take a five minute Uber or a ten minute train ride, NO! It's right next door. And the place gets nuts before a game.

People are just drinking outside in the area. Having a good time. Partying. It's like a tailgate at the bar. I can imagine you'd want to bundle up in the colder months being right on the river, but it a blast this past summer before a preseason game. I can only imagine how crazy it gets during the regular season.","2","2","2","2","2","3","3","1","3","3"
"Y842zLaf6gJjDHUC3ssogg","Detail Painting","We just moved to Centennial Springs and purchased a house. I did a lot of research before picking my painter and met with several professional painters. I met Ted and new immediately I would be going with Detail Painting. He was very nice and professional and knew what he was talking about. I loved that they didn't charge until the job was finished and you were 100% satisfied.

About a month or so later we finally closed on our house and we called Ted up. Cathy (his sweet wife) came out to look at the house and my color choices. She said she could start immediately. It took only a 1 1/2 days for them to paint my 1,800 sqft house. After they finished and and we looked around, I was in complete awe of how beautiful it was.They even fixed stuff the previous painter messed up!! I was close to tears and felt they helped make my house a home. I will be calling them again soon to paint my shutters (after HOA permission). I am a customer for life!!!!! Thank you so much Cathy, Ted, Martine, Juan. You guys are the best!!!!

I highly recommend using Detail Painting. They are absolutely amazing!","3","2","3","3","3","3","2","3","2","3"
"5mHGXfC4eVPIeYt5RV2UgA","Scottsdale Hills Animal Hospital","vet for almost 6 years.  He is kind, compassionate and very loving and gentle with my dogs.  All my dogs are shelter dogs and I am very picky about who cares for my animals.

I walked in once with a dog I found running around the neighborhood and the staff could not find a chip so Dr. Besemer came out to help.  He was busy but made time for me.  He looked over the dog and could not find a chip, he also did a quick check on the dog and said that he appeared healthy. He didn't charge me for his time.   This dog became my third adoped dog.  Dr. Besemer is the best and I highly recommend him if you are looking for a vet.  His staff is kind and compassionate.","2","3","2","3","2","1","2","3","2","2"
"hCaAzhLFkM_FnxU658Ix0A","Boss Coffee","Neat little place :) Nice and out of the way of city congestion and traffic but still a comfortable area. Everything is neat and orderly with a sort of industrial-rustic feel; a real relaxed environment that wasn't too busy even in the middle of the day on a Sunday. Coffee and pastries were delicious. I went in expecting to see a sandwich menu based on a photo of their menu someone took but was disappointed to discover they aren't offering breakfast or sandwich items at the moment, because they want to start making them in house instead of getting them from a vendor. So not a full cafe menu yet but it sounds like they're working toward that. To my discredit, I based my expectation on a Yelp photo instead of their website menu, so I'm not mad.

I thought it was nice they have charge cables set out for mobile devices as needed, but are organized in a way that's not obtrusive or sloppy.

Free wifi obviously. I sat and worked at my laptop for several hours comfortably.

Nice view. I will definitely want to come back when the summer heat is over and use the patio.","2","3","1","2","1","3","2","2","2","2"
"m-kF7UF3nCPO1KxuMFcMdA","Centurylink","The customer service at centurylink gives new meaning to the word incompetent. Service was fine but when your ""specials"" run out be prepared for your bill to go up a little and then completely DOUBLE. Then when you go to disconnect service they will complete acre that up by not disconnecting, send you a new modem, continue to bill you expecting you to pay and then return the extra modem ""their system defaults to mail out."" When you try to disconnect and then resolve further centurylink created problems you will spend hours with calls dropping bw transfers, being transferred and being kept on hold for a rep! I honestly can say this is by far the worst company I've had to deal with (after becoming a customer). I should also mention that 100 visa gift card I was to get 4-6 wks after having service never did arrive and like many things these days dealing with all the bs rather than spend hrs hashing it over I've had to say f-it!  On to someone else, try to get the money I don't owe you, I keep good records!! Ugh","1","1","2","1","1","2","2","2","2","1"
"2IANNlhdnOsYhbgRSHpxYA","Spintastic Laundromat","So Spintastic gets 5 stars because it's about as good as it gets for a laundromat, me thinks.

Came here bc the dryer at my place was busted and waiting on the repairman.  I found the people working the place extremely helpful.  It was my first time there and she walked me through the steps of how to get a card, which machines to use, where I could buy the soap... only thing she didn't do was fold my dried laundry! Heh.

Will remember this place for the future in the event that I need to get my clothes washed and ready.  Free wi-fi and a soda machine is convenient.  Oh and if you have a balance left on your card, you can redeem the card and any remaining balance if you like.

dmo out","2","2","2","2","2","2","1","3","2","2"
"8YemFuUV2HQ5C6SmzSynqg","Foxtail Plant & Floral","About a year ago, a friend needed to find some flowers. Since we were on the strip, we drove around the nearby areas til we stumbled upon here. It's across the street from the McDonalds & Capriotti's. Since that first time was good. I figure we'd come by here again today when he needed flowers again.

It's not a large shop. You get that very strong floral scent when you get towards the back near all the flowers. We got what we needed. Service was friendly and the wait wasn't long. Would definitely come back again when I or someone else needs flowers near the strip.","2","2","2","2","3","2","2","3","2","3"
"Bst8b497_GHgsMMnunN1og","In-N-Out Burger","Bottom Line Up Front: Checked the block; tasted better than McDonald's.

We were in need of serious 'comfort food' after Pittsburgh trounced the Jets, so we headed over to In-N-Out on Tropicana. The food -- small cheeseburgers, fries, vanilla shakes -- was average.The lightly salted fries were dry and lacked that savory, greasy (i.e., transfat) flavor I was craving after the NY Jets collapsed like an old beach chair after Labor Day. The menu is small, the restaurant was clean, and the staff is friendly, but In-N-Out doesn't really blow my dress so we'll press on in search of better burgers.","3","1","1","1","1","2","2","2","2","1"
"SsR56CtOdG44wwlDQjQUdA","Julia Baker Confections","This is a pre-visit review. How a business treats you BEFORE your actual visit is the lasting impression that of course gets you to come! And plus, some businesses tend to forget that great service has to also be extended in situations when youre not face to face. If they can help you thoroughly, with top notch service via phone and email, they're sure to please you when you arrive.

So, I've been planning a few birthday surprises for my boyfriend's upcoming birthday, and Julia Baker Confections have been nothing but fantastic to me! Kelly Beeby has guided me and recommended so many wonderful confections and treats that'll make our trip to Scottsdale so much...well- sweeter. She's an expertise and a shining representative of Julia Bakers. I can't wait to pay them a visit when we head down there and to finally get to taste the treats!

Best believe- another 5 star rating will come from me then!!","2","3","3","3","2","3","2","2","1","2"
"mbZiBt_f2YOJ78S5vo2tNA","Yogurtini","We've gone here quite a few time but these past two times most recently, the machines have been a disgusting mess. Not cleaned or taken care of no, not even an attempt!!! Perhaps it is the late night employees that are not keeping the place up. Yes, now I know yogurt is messy, but I have never been so disgusted walking into a yogurt shop. Not to mention no employee in sight, and no small cups left!!  Upsetting as this place seemed to be just fine the prior times that I had come, but with the new lack of cleanliness and attention, I will be taking my business else where....","1","2","2","1","2","1","3","2","2","2"
